Effective Date;Rate Type;Rate (%)
07/20/2020;SOFR;0.12
07/17/2020;SOFR;0.12
07/16/2020;SOFR;0.12
07/15/2020;SOFR;0.13
07/14/2020;SOFR;0.11
07/13/2020;SOFR;0.1
07/10/2020;SOFR;0.1
07/09/2020;SOFR;0.1
07/08/2020;SOFR;0.1
07/07/2020;SOFR;0.1
07/06/2020;SOFR;0.1
07/02/2020;SOFR;0.11
07/01/2020;SOFR;0.11
06/30/2020;SOFR;0.1
06/29/2020;SOFR;0.08
06/26/2020;SOFR;0.08
06/25/2020;SOFR;0.09
06/24/2020;SOFR;0.08
06/23/2020;SOFR;0.07
06/22/2020;SOFR;0.08
06/19/2020;SOFR;0.09
06/18/2020;SOFR;0.09
06/17/2020;SOFR;0.09
06/16/2020;SOFR;0.09
06/15/2020;SOFR;0.09
06/12/2020;SOFR;0.08
06/11/2020;SOFR;0.08
06/10/2020;SOFR;0.07
06/09/2020;SOFR;0.08
06/08/2020;SOFR;0.07
06/05/2020;SOFR;0.07
06/04/2020;SOFR;0.07
06/03/2020;SOFR;0.06
06/02/2020;SOFR;0.07
06/01/2020;SOFR;0.06
05/29/2020;SOFR;0.06
05/28/2020;SOFR;0.06
05/27/2020;SOFR;0.06
05/26/2020;SOFR;0.06
05/22/2020;SOFR;0.04
05/21/2020;SOFR;0.02
05/20/2020;SOFR;0.01
05/19/2020;SOFR;0.04
05/18/2020;SOFR;0.04
05/15/2020;SOFR;0.05
05/14/2020;SOFR;0.02
05/13/2020;SOFR;0.04
05/12/2020;SOFR;0.06
05/11/2020;SOFR;0.06
05/08/2020;SOFR;0.06
05/07/2020;SOFR;0.05
05/06/2020;SOFR;0.05
05/05/2020;SOFR;0.05
05/04/2020;SOFR;0.05
05/01/2020;SOFR;0.03
04/30/2020;SOFR;0.04
04/29/2020;SOFR;0.01
04/28/2020;SOFR;0.01
04/27/2020;SOFR;0.03
04/24/2020;SOFR;0.03
04/23/2020;SOFR;0.01
04/22/2020;SOFR;0.01
04/21/2020;SOFR;0.01
04/20/2020;SOFR;0.02
04/17/2020;SOFR;0.03
04/16/2020;SOFR;0.03
04/15/2020;SOFR;0.03
04/14/2020;SOFR;0.06
04/13/2020;SOFR;0.02
04/09/2020;SOFR;0.01
04/08/2020;SOFR;0.01
04/07/2020;SOFR;0.01
04/06/2020;SOFR;0.01
04/03/2020;SOFR;0.01
04/02/2020;SOFR;0.01
04/01/2020;SOFR;0.01
03/31/2020;SOFR;0.01
03/30/2020;SOFR;0.01
03/27/2020;SOFR;0.01
03/26/2020;SOFR;0.01
03/25/2020;SOFR;0.01
03/24/2020;SOFR;0.01
03/23/2020;SOFR;0.02
03/20/2020;SOFR;0.04
03/19/2020;SOFR;0.06
03/18/2020;SOFR;0.1
03/17/2020;SOFR;0.54
03/16/2020;SOFR;0.26
03/13/2020;SOFR;1.1
03/12/2020;SOFR;1.2
03/11/2020;SOFR;1.15
03/10/2020;SOFR;1.11
03/09/2020;SOFR;1.09
03/06/2020;SOFR;1.1
03/05/2020;SOFR;1.12
03/04/2020;SOFR;1.23
03/03/2020;SOFR;1.64
03/02/2020;SOFR;1.59
02/28/2020;SOFR;1.6
02/27/2020;SOFR;1.58
02/26/2020;SOFR;1.58
02/25/2020;SOFR;1.59
02/24/2020;SOFR;1.58
02/21/2020;SOFR;1.58
02/20/2020;SOFR;1.6
02/19/2020;SOFR;1.59
02/18/2020;SOFR;1.6
02/14/2020;SOFR;1.58
02/13/2020;SOFR;1.57
02/12/2020;SOFR;1.57
02/11/2020;SOFR;1.58
02/10/2020;SOFR;1.58
02/07/2020;SOFR;1.58
02/06/2020;SOFR;1.59
02/05/2020;SOFR;1.59
02/04/2020;SOFR;1.6
02/03/2020;SOFR;1.59
01/31/2020;SOFR;1.6
01/30/2020;SOFR;1.58
01/29/2020;SOFR;1.53
01/28/2020;SOFR;1.53
01/27/2020;SOFR;1.53
01/24/2020;SOFR;1.53
01/23/2020;SOFR;1.54
01/22/2020;SOFR;1.54
01/21/2020;SOFR;1.54
01/17/2020;SOFR;1.54
01/16/2020;SOFR;1.55
01/15/2020;SOFR;1.56
01/14/2020;SOFR;1.55
01/13/2020;SOFR;1.54
01/10/2020;SOFR;1.55
01/09/2020;SOFR;1.55
01/08/2020;SOFR;1.55
01/07/2020;SOFR;1.56
01/06/2020;SOFR;1.55
01/03/2020;SOFR;1.55
01/02/2020;SOFR;1.54
12/31/2019;SOFR;1.55
12/30/2019;SOFR;1.54
12/27/2019;SOFR;1.53
12/26/2019;SOFR;1.52
12/24/2019;SOFR;1.52
12/23/2019;SOFR;1.52
12/20/2019;SOFR;1.53
12/19/2019;SOFR;1.53
12/18/2019;SOFR;1.53
12/17/2019;SOFR;1.54
12/16/2019;SOFR;1.62
12/13/2019;SOFR;1.54
12/12/2019;SOFR;1.53
12/11/2019;SOFR;1.54
12/10/2019;SOFR;1.55
12/09/2019;SOFR;1.56
12/06/2019;SOFR;1.55
12/05/2019;SOFR;1.55
12/04/2019;SOFR;1.54
12/03/2019;SOFR;1.55
12/02/2019;SOFR;1.63
11/29/2019;SOFR;1.65
11/27/2019;SOFR;1.55
11/26/2019;SOFR;1.54
11/25/2019;SOFR;1.56
11/22/2019;SOFR;1.58
11/21/2019;SOFR;1.58
11/20/2019;SOFR;1.57
11/19/2019;SOFR;1.57
11/18/2019;SOFR;1.56
11/15/2019;SOFR;1.59
11/14/2019;SOFR;1.58
11/13/2019;SOFR;1.57
11/12/2019;SOFR;1.57
11/08/2019;SOFR;1.56
11/07/2019;SOFR;1.56
11/06/2019;SOFR;1.57
11/05/2019;SOFR;1.58
11/04/2019;SOFR;1.56
11/01/2019;SOFR;1.58
10/31/2019;SOFR;1.76
10/30/2019;SOFR;1.82
10/29/2019;SOFR;1.81
10/28/2019;SOFR;1.82
10/25/2019;SOFR;1.84
10/24/2019;SOFR;1.86
10/23/2019;SOFR;1.87
10/22/2019;SOFR;1.87
10/21/2019;SOFR;1.86
10/18/2019;SOFR;1.88
10/17/2019;SOFR;1.95
10/16/2019;SOFR;2.05
10/15/2019;SOFR;2
10/11/2019;SOFR;1.85
10/10/2019;SOFR;1.85
10/09/2019;SOFR;1.85
10/08/2019;SOFR;1.85
10/07/2019;SOFR;1.83
10/04/2019;SOFR;1.82
10/03/2019;SOFR;1.84
10/02/2019;SOFR;1.85
10/01/2019;SOFR;1.88
09/30/2019;SOFR;2.35
09/27/2019;SOFR;1.82
09/26/2019;SOFR;1.85
09/25/2019;SOFR;2.01
09/24/2019;SOFR;1.96
09/23/2019;SOFR;1.85
09/20/2019;SOFR;1.86
09/19/2019;SOFR;1.95
09/18/2019;SOFR;2.55
09/17/2019;SOFR;5.25
09/16/2019;SOFR;2.43
09/13/2019;SOFR;2.2
09/12/2019;SOFR;2.2
09/11/2019;SOFR;2.15
09/10/2019;SOFR;2.14
09/09/2019;SOFR;2.12
09/06/2019;SOFR;2.15
09/05/2019;SOFR;2.21
09/04/2019;SOFR;2.21
09/03/2019;SOFR;2.17
08/30/2019;SOFR;2.16
08/29/2019;SOFR;2.12
08/28/2019;SOFR;2.12
08/27/2019;SOFR;2.15
08/26/2019;SOFR;2.1
08/23/2019;SOFR;2.1
08/22/2019;SOFR;2.09
08/21/2019;SOFR;2.1
08/20/2019;SOFR;2.13
08/19/2019;SOFR;2.11
08/16/2019;SOFR;2.13
08/15/2019;SOFR;2.18
08/14/2019;SOFR;2.13
08/13/2019;SOFR;2.16
08/12/2019;SOFR;2.12
08/09/2019;SOFR;2.11
08/08/2019;SOFR;2.09
08/07/2019;SOFR;2.1
08/06/2019;SOFR;2.11
08/05/2019;SOFR;2.13
08/02/2019;SOFR;2.19
08/01/2019;SOFR;2.19
07/31/2019;SOFR;2.55
07/30/2019;SOFR;2.39
07/29/2019;SOFR;2.4
07/26/2019;SOFR;2.41
07/25/2019;SOFR;2.42
07/24/2019;SOFR;2.41
07/23/2019;SOFR;2.4
07/22/2019;SOFR;2.4
07/19/2019;SOFR;2.41
07/18/2019;SOFR;2.46
07/17/2019;SOFR;2.47
07/16/2019;SOFR;2.47
07/15/2019;SOFR;2.46
07/12/2019;SOFR;2.36
07/11/2019;SOFR;2.41
07/10/2019;SOFR;2.46
07/09/2019;SOFR;2.45
07/08/2019;SOFR;2.48
07/05/2019;SOFR;2.59
07/03/2019;SOFR;2.56
07/02/2019;SOFR;2.51
07/01/2019;SOFR;2.42
06/28/2019;SOFR;2.5
06/27/2019;SOFR;2.42
06/26/2019;SOFR;2.43
06/25/2019;SOFR;2.41
06/24/2019;SOFR;2.39
06/21/2019;SOFR;2.37
06/20/2019;SOFR;2.36
06/19/2019;SOFR;2.36
06/18/2019;SOFR;2.39
06/17/2019;SOFR;2.41
06/14/2019;SOFR;2.35
06/13/2019;SOFR;2.35
06/12/2019;SOFR;2.37
06/11/2019;SOFR;2.38
06/10/2019;SOFR;2.39
06/07/2019;SOFR;2.39
06/06/2019;SOFR;2.4
06/05/2019;SOFR;2.4
06/04/2019;SOFR;2.39
06/03/2019;SOFR;2.4
05/31/2019;SOFR;2.49
05/30/2019;SOFR;2.4
05/29/2019;SOFR;2.4
05/28/2019;SOFR;2.41
05/24/2019;SOFR;2.37
05/23/2019;SOFR;2.37
05/22/2019;SOFR;2.37
05/21/2019;SOFR;2.38
05/20/2019;SOFR;2.39
05/17/2019;SOFR;2.42
05/16/2019;SOFR;2.43
05/15/2019;SOFR;2.48
05/14/2019;SOFR;2.39
05/13/2019;SOFR;2.38
05/10/2019;SOFR;2.4
05/09/2019;SOFR;2.41
05/08/2019;SOFR;2.43
05/07/2019;SOFR;2.44
05/06/2019;SOFR;2.42
05/03/2019;SOFR;2.43
05/02/2019;SOFR;2.5
05/01/2019;SOFR;2.54
04/30/2019;SOFR;2.76
04/29/2019;SOFR;2.48
04/26/2019;SOFR;2.46
04/25/2019;SOFR;2.45
04/24/2019;SOFR;2.44
04/23/2019;SOFR;2.46
04/22/2019;SOFR;2.46
04/18/2019;SOFR;2.5
04/17/2019;SOFR;2.5
04/16/2019;SOFR;2.47
04/15/2019;SOFR;2.47
04/12/2019;SOFR;2.44
04/11/2019;SOFR;2.44
04/10/2019;SOFR;2.45
04/09/2019;SOFR;2.45
04/08/2019;SOFR;2.46
04/05/2019;SOFR;2.46
04/04/2019;SOFR;2.46
04/03/2019;SOFR;2.47
04/02/2019;SOFR;2.46
04/01/2019;SOFR;2.46
03/29/2019;SOFR;2.65
03/28/2019;SOFR;2.43
03/27/2019;SOFR;2.4
03/26/2019;SOFR;2.4
03/25/2019;SOFR;2.4
03/22/2019;SOFR;2.4
03/21/2019;SOFR;2.44
03/20/2019;SOFR;2.47
03/19/2019;SOFR;2.42
03/18/2019;SOFR;2.41
03/15/2019;SOFR;2.46
03/14/2019;SOFR;2.42
03/13/2019;SOFR;2.4
03/12/2019;SOFR;2.39
03/11/2019;SOFR;2.38
03/08/2019;SOFR;2.39
03/07/2019;SOFR;2.38
03/06/2019;SOFR;2.38
03/05/2019;SOFR;2.38
03/04/2019;SOFR;2.38
03/01/2019;SOFR;2.38
02/28/2019;SOFR;2.58
02/27/2019;SOFR;2.37
02/26/2019;SOFR;2.38
02/25/2019;SOFR;2.38
02/22/2019;SOFR;2.4
02/21/2019;SOFR;2.39
02/20/2019;SOFR;2.39
02/19/2019;SOFR;2.4
02/15/2019;SOFR;2.43
02/14/2019;SOFR;2.39
02/13/2019;SOFR;2.38
02/12/2019;SOFR;2.39
02/11/2019;SOFR;2.4
02/08/2019;SOFR;2.37
02/07/2019;SOFR;2.38
02/06/2019;SOFR;2.38
02/05/2019;SOFR;2.4
02/04/2019;SOFR;2.4
02/01/2019;SOFR;2.47
01/31/2019;SOFR;2.58
01/30/2019;SOFR;2.39
01/29/2019;SOFR;2.4
01/28/2019;SOFR;2.39
01/25/2019;SOFR;2.4
01/24/2019;SOFR;2.41
01/23/2019;SOFR;2.4
01/22/2019;SOFR;2.41
01/18/2019;SOFR;2.42
01/17/2019;SOFR;2.41
01/16/2019;SOFR;2.43
01/15/2019;SOFR;2.46
01/14/2019;SOFR;2.4
01/11/2019;SOFR;2.41
01/10/2019;SOFR;2.43
01/09/2019;SOFR;2.45
01/08/2019;SOFR;2.42
01/07/2019;SOFR;2.41
01/04/2019;SOFR;2.45
01/03/2019;SOFR;2.7
01/02/2019;SOFR;3.15
12/31/2018;SOFR;3
12/28/2018;SOFR;2.46
12/27/2018;SOFR;2.44
12/26/2018;SOFR;2.44
12/24/2018;SOFR;2.41
12/21/2018;SOFR;2.4
12/20/2018;SOFR;2.41
12/19/2018;SOFR;2.3
12/18/2018;SOFR;2.32
12/17/2018;SOFR;2.31
12/14/2018;SOFR;2.21
12/13/2018;SOFR;2.21
12/12/2018;SOFR;2.2
12/11/2018;SOFR;2.19
12/10/2018;SOFR;2.22
12/07/2018;SOFR;2.3
12/06/2018;SOFR;2.34
12/04/2018;SOFR;2.27
12/03/2018;SOFR;2.23
11/30/2018;SOFR;2.28
11/29/2018;SOFR;2.24
11/28/2018;SOFR;2.19
11/27/2018;SOFR;2.19
11/26/2018;SOFR;2.2
11/23/2018;SOFR;2.23
11/21/2018;SOFR;2.18
11/20/2018;SOFR;2.2
11/19/2018;SOFR;2.24
11/16/2018;SOFR;2.26
11/15/2018;SOFR;2.28
11/14/2018;SOFR;2.2
11/13/2018;SOFR;2.2
11/09/2018;SOFR;2.2
11/08/2018;SOFR;2.21
11/07/2018;SOFR;2.18
11/06/2018;SOFR;2.22
11/05/2018;SOFR;2.24
11/02/2018;SOFR;2.25
11/01/2018;SOFR;2.22
10/31/2018;SOFR;2.22
10/30/2018;SOFR;2.18
10/29/2018;SOFR;2.18
10/26/2018;SOFR;2.19
10/25/2018;SOFR;2.19
10/24/2018;SOFR;2.18
10/23/2018;SOFR;2.17
10/22/2018;SOFR;2.18
10/19/2018;SOFR;2.19
10/18/2018;SOFR;2.19
10/17/2018;SOFR;2.18
10/16/2018;SOFR;2.18
10/15/2018;SOFR;2.21
10/12/2018;SOFR;2.18
10/11/2018;SOFR;2.17
10/10/2018;SOFR;2.15
10/09/2018;SOFR;2.15
10/05/2018;SOFR;2.16
10/04/2018;SOFR;2.18
10/03/2018;SOFR;2.2
10/02/2018;SOFR;2.2
10/01/2018;SOFR;2.22
09/28/2018;SOFR;2.25
09/27/2018;SOFR;2.16
09/26/2018;SOFR;1.92
09/25/2018;SOFR;1.93
09/24/2018;SOFR;1.95
09/21/2018;SOFR;1.92
09/20/2018;SOFR;1.92
09/19/2018;SOFR;1.92
09/18/2018;SOFR;1.94
09/17/2018;SOFR;2
09/14/2018;SOFR;1.95
09/13/2018;SOFR;1.94
09/12/2018;SOFR;1.94
09/11/2018;SOFR;1.94
09/10/2018;SOFR;1.94
09/07/2018;SOFR;1.94
09/06/2018;SOFR;1.94
09/05/2018;SOFR;1.95
09/04/2018;SOFR;1.95
08/31/2018;SOFR;1.97
08/30/2018;SOFR;1.93
08/29/2018;SOFR;1.93
08/28/2018;SOFR;1.95
08/27/2018;SOFR;1.95
08/24/2018;SOFR;1.95
08/23/2018;SOFR;1.94
08/22/2018;SOFR;1.9
08/21/2018;SOFR;1.9
08/20/2018;SOFR;1.9
08/17/2018;SOFR;1.9
08/16/2018;SOFR;1.99
08/15/2018;SOFR;1.98
08/14/2018;SOFR;1.93
08/13/2018;SOFR;1.91
08/10/2018;SOFR;1.9
08/09/2018;SOFR;1.91
08/08/2018;SOFR;1.88
08/07/2018;SOFR;1.87
08/06/2018;SOFR;1.86
08/03/2018;SOFR;1.86
08/02/2018;SOFR;1.91
08/01/2018;SOFR;1.88
07/31/2018;SOFR;1.93
07/30/2018;SOFR;1.88
07/27/2018;SOFR;1.88
07/26/2018;SOFR;1.9
07/25/2018;SOFR;1.87
07/24/2018;SOFR;1.9
07/23/2018;SOFR;1.87
07/20/2018;SOFR;1.88
07/19/2018;SOFR;1.9
07/18/2018;SOFR;1.9
07/17/2018;SOFR;1.92
07/16/2018;SOFR;1.95
07/13/2018;SOFR;1.9
07/12/2018;SOFR;1.9
07/11/2018;SOFR;1.89
07/10/2018;SOFR;1.89
07/09/2018;SOFR;1.89
07/06/2018;SOFR;1.93
07/05/2018;SOFR;1.97
07/03/2018;SOFR;2
07/02/2018;SOFR;2.04
06/29/2018;SOFR;2.12
06/28/2018;SOFR;1.93
06/27/2018;SOFR;1.9
06/26/2018;SOFR;1.9
06/25/2018;SOFR;1.91
06/22/2018;SOFR;1.92
06/21/2018;SOFR;1.87
06/20/2018;SOFR;1.87
06/19/2018;SOFR;1.88
06/18/2018;SOFR;1.9
06/15/2018;SOFR;1.91
06/14/2018;SOFR;1.9
06/13/2018;SOFR;1.71
06/12/2018;SOFR;1.67
06/11/2018;SOFR;1.69
06/08/2018;SOFR;1.69
06/07/2018;SOFR;1.71
06/06/2018;SOFR;1.73
06/05/2018;SOFR;1.75
06/04/2018;SOFR;1.8
06/01/2018;SOFR;1.81
05/31/2018;SOFR;1.81
05/30/2018;SOFR;1.72
05/29/2018;SOFR;1.72
05/25/2018;SOFR;1.73
05/24/2018;SOFR;1.74
05/23/2018;SOFR;1.67
05/22/2018;SOFR;1.65
05/21/2018;SOFR;1.69
05/18/2018;SOFR;1.73
05/17/2018;SOFR;1.74
05/16/2018;SOFR;1.75
05/15/2018;SOFR;1.79
05/14/2018;SOFR;1.75
05/11/2018;SOFR;1.73
05/10/2018;SOFR;1.73
05/09/2018;SOFR;1.72
05/08/2018;SOFR;1.72
05/07/2018;SOFR;1.71
05/04/2018;SOFR;1.72
05/03/2018;SOFR;1.74
05/02/2018;SOFR;1.75
05/01/2018;SOFR;1.76
04/30/2018;SOFR;1.77
04/27/2018;SOFR;1.72
04/26/2018;SOFR;1.72
04/25/2018;SOFR;1.71
04/24/2018;SOFR;1.71
04/23/2018;SOFR;1.7
04/20/2018;SOFR;1.72
04/19/2018;SOFR;1.73
04/18/2018;SOFR;1.75
04/17/2018;SOFR;1.76
04/16/2018;SOFR;1.77
04/13/2018;SOFR;1.72
04/12/2018;SOFR;1.73
04/11/2018;SOFR;1.76
04/10/2018;SOFR;1.75
04/09/2018;SOFR;1.75
04/06/2018;SOFR;1.75
04/05/2018;SOFR;1.75
04/04/2018;SOFR;1.74
04/03/2018;SOFR;1.83
04/02/2018;SOFR;1.4
03/30/2018;SOFR;1.4
03/29/2018;SOFR;1.4
03/28/2018;SOFR;1.4
03/27/2018;SOFR;1.4
03/26/2018;SOFR;1.4
03/23/2018;SOFR;1.4
03/22/2018;SOFR;1.4
03/21/2018;SOFR;1.4
03/20/2018;SOFR;1.4
03/19/2018;SOFR;1.4
03/16/2018;SOFR;1.4
03/15/2018;SOFR;1.4
03/14/2018;SOFR;1.4
03/13/2018;SOFR;1.4
03/12/2018;SOFR;1.4
03/09/2018;SOFR;1.4
03/08/2018;SOFR;1.4
03/07/2018;SOFR;1.4
03/06/2018;SOFR;1.4
03/05/2018;SOFR;1.4
03/02/2018;SOFR;1.4
03/01/2018;SOFR;1.4
02/28/2018;SOFR;1.36
02/27/2018;SOFR;1.35
02/26/2018;SOFR;1.36
02/23/2018;SOFR;1.35
02/22/2018;SOFR;1.33
02/21/2018;SOFR;1.35
02/20/2018;SOFR;1.37
02/16/2018;SOFR;1.38
02/15/2018;SOFR;1.31
02/14/2018;SOFR;1.32
02/13/2018;SOFR;1.31
02/12/2018;SOFR;1.33
02/09/2018;SOFR;1.33
02/08/2018;SOFR;1.29
02/07/2018;SOFR;1.3
02/06/2018;SOFR;1.32
02/05/2018;SOFR;1.32
02/02/2018;SOFR;1.32
02/01/2018;SOFR;1.38
01/31/2018;SOFR;1.32
01/30/2018;SOFR;1.33
01/29/2018;SOFR;1.34
01/26/2018;SOFR;1.34
01/25/2018;SOFR;1.34
01/24/2018;SOFR;1.3
01/23/2018;SOFR;1.3
01/22/2018;SOFR;1.31
01/19/2018;SOFR;1.33
01/18/2018;SOFR;1.35
01/17/2018;SOFR;1.37
01/16/2018;SOFR;1.34
01/12/2018;SOFR;1.31
01/11/2018;SOFR;1.28
01/10/2018;SOFR;1.31
01/09/2018;SOFR;1.33
01/08/2018;SOFR;1.34
01/05/2018;SOFR;1.41
01/04/2018;SOFR;1.4
01/03/2018;SOFR;1.39
01/02/2018;SOFR;1.48
12/29/2017;SOFR;1.38
12/28/2017;SOFR;1.38
12/27/2017;SOFR;1.38
12/26/2017;SOFR;1.37
12/22/2017;SOFR;1.35
12/21/2017;SOFR;1.34
12/20/2017;SOFR;1.34
12/19/2017;SOFR;1.34
12/18/2017;SOFR;1.34
12/15/2017;SOFR;1.31
12/14/2017;SOFR;1.05
12/13/2017;SOFR;1.04
12/12/2017;SOFR;1.04
12/11/2017;SOFR;1.05
12/08/2017;SOFR;1.06
12/07/2017;SOFR;1.07
12/06/2017;SOFR;1.06
12/05/2017;SOFR;1.03
12/04/2017;SOFR;1.05
12/01/2017;SOFR;1.07
11/30/2017;SOFR;1.02
11/29/2017;SOFR;1.05
11/28/2017;SOFR;1.08
11/27/2017;SOFR;1.09
11/24/2017;SOFR;1.06
11/22/2017;SOFR;1.06
11/21/2017;SOFR;1.09
11/20/2017;SOFR;1.11
11/17/2017;SOFR;1.13
11/16/2017;SOFR;1.11
11/15/2017;SOFR;1.08
11/14/2017;SOFR;1.08
11/13/2017;SOFR;1.07
11/10/2017;SOFR;1.08
11/09/2017;SOFR;1.06
11/08/2017;SOFR;1.06
11/07/2017;SOFR;1.07
11/06/2017;SOFR;1.07
11/03/2017;SOFR;1.07
11/02/2017;SOFR;1.06
11/01/2017;SOFR;1.09
10/31/2017;SOFR;1.05
10/30/2017;SOFR;1.06
10/27/2017;SOFR;1.07
10/26/2017;SOFR;1.05
10/25/2017;SOFR;1.07
10/24/2017;SOFR;1.08
10/23/2017;SOFR;1.08
10/20/2017;SOFR;1.06
10/19/2017;SOFR;1.05
10/18/2017;SOFR;1.06
10/17/2017;SOFR;1.05
10/16/2017;SOFR;1.03
10/13/2017;SOFR;1.04
10/12/2017;SOFR;1.04
10/11/2017;SOFR;1.04
10/10/2017;SOFR;1.04
10/06/2017;SOFR;1.04
10/05/2017;SOFR;1.02
10/04/2017;SOFR;1.03
10/03/2017;SOFR;1.04
10/02/2017;SOFR;1.09
09/29/2017;SOFR;1.02
09/28/2017;SOFR;1.01
09/27/2017;SOFR;1.02
09/26/2017;SOFR;1.02
09/25/2017;SOFR;1.03
09/22/2017;SOFR;1.01
09/21/2017;SOFR;1.01
09/20/2017;SOFR;1.02
09/19/2017;SOFR;1.04
09/18/2017;SOFR;1.07
09/15/2017;SOFR;1.07
09/14/2017;SOFR;1.05
09/13/2017;SOFR;1.04
09/12/2017;SOFR;1.04
09/11/2017;SOFR;1.04
09/08/2017;SOFR;1.04
09/07/2017;SOFR;1.04
09/06/2017;SOFR;1.04
09/05/2017;SOFR;1.08
09/01/2017;SOFR;1.1
08/31/2017;SOFR;1.04
08/30/2017;SOFR;1.04
08/29/2017;SOFR;1.05
08/28/2017;SOFR;1.06
08/25/2017;SOFR;1.07
08/24/2017;SOFR;1.03
08/23/2017;SOFR;1.02
08/22/2017;SOFR;1.04
08/21/2017;SOFR;1.06
08/18/2017;SOFR;1.07
08/17/2017;SOFR;1.06
08/16/2017;SOFR;1.09
08/15/2017;SOFR;1.06
08/14/2017;SOFR;1.06
08/11/2017;SOFR;1.04
08/10/2017;SOFR;1.02
08/09/2017;SOFR;1.02
08/08/2017;SOFR;1.02
08/07/2017;SOFR;1.02
08/04/2017;SOFR;1.02
08/03/2017;SOFR;1.02
08/02/2017;SOFR;1.04
08/01/2017;SOFR;1.07
07/31/2017;SOFR;1.04
07/28/2017;SOFR;1.05
07/27/2017;SOFR;1.05
07/26/2017;SOFR;1.05
07/25/2017;SOFR;1.06
07/24/2017;SOFR;1.02
07/21/2017;SOFR;1.03
07/20/2017;SOFR;1.02
07/19/2017;SOFR;1.03
07/18/2017;SOFR;1.05
07/17/2017;SOFR;1.03
07/14/2017;SOFR;1.03
07/13/2017;SOFR;1.01
07/12/2017;SOFR;1.01
07/11/2017;SOFR;1.01
07/10/2017;SOFR;1.02
07/07/2017;SOFR;1.04
07/06/2017;SOFR;1.05
07/05/2017;SOFR;1.1
07/03/2017;SOFR;1.19
06/30/2017;SOFR;1.08
06/29/2017;SOFR;1.05
06/28/2017;SOFR;1.04
06/27/2017;SOFR;1.06
06/26/2017;SOFR;1.06
06/23/2017;SOFR;1.03
06/22/2017;SOFR;1.03
06/21/2017;SOFR;1.06
06/20/2017;SOFR;1.09
06/19/2017;SOFR;1.12
06/16/2017;SOFR;1.12
06/15/2017;SOFR;0.89
06/14/2017;SOFR;0.87
06/13/2017;SOFR;0.85
06/12/2017;SOFR;0.85
06/09/2017;SOFR;0.84
06/08/2017;SOFR;0.83
06/07/2017;SOFR;0.82
06/06/2017;SOFR;0.82
06/05/2017;SOFR;0.82
06/02/2017;SOFR;0.83
06/01/2017;SOFR;0.84
05/31/2017;SOFR;0.81
05/30/2017;SOFR;0.83
05/26/2017;SOFR;0.81
05/25/2017;SOFR;0.79
05/24/2017;SOFR;0.77
05/23/2017;SOFR;0.77
05/22/2017;SOFR;0.78
05/19/2017;SOFR;0.79
05/18/2017;SOFR;0.78
05/17/2017;SOFR;0.78
05/16/2017;SOFR;0.79
05/15/2017;SOFR;0.77
05/12/2017;SOFR;0.79
05/11/2017;SOFR;0.77
05/10/2017;SOFR;0.78
05/09/2017;SOFR;0.79
05/08/2017;SOFR;0.8
05/05/2017;SOFR;0.79
05/04/2017;SOFR;0.79
05/03/2017;SOFR;0.79
05/02/2017;SOFR;0.81
05/01/2017;SOFR;0.85
04/28/2017;SOFR;0.81
04/27/2017;SOFR;0.79
04/26/2017;SOFR;0.78
04/25/2017;SOFR;0.79
04/24/2017;SOFR;0.77
04/21/2017;SOFR;0.77
04/20/2017;SOFR;0.79
04/19/2017;SOFR;0.84
04/18/2017;SOFR;0.85
04/17/2017;SOFR;0.84
04/13/2017;SOFR;0.8
04/12/2017;SOFR;0.79
